community,quarter,avg_price_usd,avg_price_per_sqft,n_transactions,avg_area,avg_bedrooms,pct_furnished,avg_metro_dist,ln_price_per_sqft,avg_mortgage_rate_pct,cbuae_base_rate_pct
Jumeirah 3,2020Q1,1256012.5,486.9583333333333,24,2527.6666666666665,2.5833333333333335,0.125,35.125,6.188178561585211,3.0,1.5
Jumeirah 3,2020Q2,1291033.3333333333,512.5185185185185,27,2531.185185185185,2.814814814814815,0.1481481481481481,36.18518518518518,6.239336844054427,1.9,0.4
Jumeirah 3,2020Q3,811647.0588235294,449.2941176470589,17,1795.0,2.0588235294117645,0.1764705882352941,34.8235294117647,6.107677723729245,1.9,0.4
Jumeirah 3,2020Q4,1126378.125,483.84375,32,2261.0,2.46875,0.25,37.3125,6.18176202401711,1.9,0.4
Jumeirah 3,2021Q1,1291713.6363636365,516.6363636363636,22,2503.8636363636365,2.727272727272727,0.3181818181818182,37.27272727272727,6.2473392684987505,1.9,0.4
Jumeirah 3,2021Q2,1096580.0,508.06666666666666,15,2126.0,2.2,0.1333333333333333,39.8,6.2306126725639075,1.9,0.4
Jumeirah 3,2021Q3,1323858.6206896552,584.2758620689655,29,2316.9310344827586,2.6551724137931036,0.3448275862068966,40.55172413793103,6.3703732378547135,1.9,0.4
Jumeirah 3,2021Q4,1194273.9130434785,566.2608695652174,23,2191.7391304347825,2.6956521739130435,0.0869565217391304,41.08695652173913,6.339054872313172,1.9,0.4
Jumeirah 3,2022Q1,1511523.5294117648,627.0588235294117,17,2469.176470588235,2.9411764705882355,0.1764705882352941,34.76470588235294,6.441040353663619,1.9,0.4
Jumeirah 3,2022Q2,2299147.619047619,676.0,21,3356.6190476190477,3.380952380952381,0.238095238095238,44.095238095238095,6.516193076042964,2.9,1.4
Jumeirah 3,2022Q3,1099744.0,743.84,25,1476.52,1.84,0.4,32.52,6.6118259579422745,2.9,1.4
Jumeirah 3,2022Q4,1677976.0,734.64,25,2250.4,2.56,0.16,35.04,6.599380583305266,5.9,4.4
Jumeirah 3,2023Q1,1896033.3333333333,782.6666666666666,27,2388.6666666666665,2.5185185185185186,0.2962962962962963,38.44444444444444,6.662706892279878,5.9,4.4
Jumeirah 3,2023Q2,1897359.0909090908,817.3181818181819,22,2314.3636363636365,2.727272727272727,0.1818181818181818,38.72727272727273,6.7060284704733215,5.9,4.4
Jumeirah 3,2023Q3,1807490.476190476,796.6190476190476,21,2233.5714285714284,2.380952380952381,0.1428571428571428,41.23809523809524,6.680376581607858,6.9,5.4
Jumeirah 3,2023Q4,2211850.0,930.0769230769232,26,2409.0384615384614,2.576923076923077,0.2692307692307692,43.76923076923077,6.83526729571271,6.9,5.4
Jumeirah 3,2024Q1,1983827.7777777775,886.2777777777778,18,2307.6111111111113,2.5,0.1666666666666666,41.111111111111114,6.787030420404833,6.9,5.4
Jumeirah 3,2024Q2,1884447.3684210528,824.1578947368421,19,2340.315789473684,2.5789473684210527,0.1578947368421052,44.89473684210526,6.714362131379002,6.9,5.4
Jumeirah 3,2024Q3,2096050.0,916.5,14,2301.3571428571427,2.7142857142857144,0.0714285714285714,36.357142857142854,6.820562067279759,6.15,4.65
Jumeirah 3,2024Q4,2014082.608695652,875.304347826087,23,2200.391304347826,2.391304347826087,0.1739130434782608,51.65217391304348,6.774571651967101,6.15,4.65
Jumeirah 3,2025Q1,1934868.181818182,909.4545454545456,22,2155.7272727272725,2.227272727272727,0.2727272727272727,31.09090909090909,6.812845019199139,6.15,4.65
Jumeirah 3,2025Q2,1395648.0,875.16,25,1558.72,1.92,0.16,40.6,6.774406726784142,6.15,4.65
Jumeirah 3,2025Q3,1669289.4736842106,848.5263157894736,19,1999.0526315789473,2.473684210526316,0.5263157894736842,43.05263157894737,6.743501098677106,5.5,4.0
Jumeirah 3,2025Q4,2006991.3043478264,837.4782608695652,23,2437.7391304347825,2.782608695652174,0.1739130434782608,42.65217391304348,6.73039530619166,5.5,4.0
Jumeirah 3,2026Q1,1211357.894736842,849.6842105263158,19,1438.2105263157894,1.8421052631578947,0.3684210526315789,35.63157894736842,6.74486476342695,5.5,4.0
Jumeirah 3,2026Q2,1679340.0,873.1,10,1877.6,2.0,0.1,41.4,6.772050096816762,5.5,4.0
Jumeirah Bay Island,2020Q1,2575304.1666666665,1127.9166666666667,24,2196.1666666666665,2.2916666666666665,0.3333333333333333,33.333333333333336,7.028127552260401,3.0,1.5
Jumeirah Bay Island,2020Q2,1680750.0,1130.923076923077,26,1475.8076923076924,2.076923076923077,0.3846153846153846,27.26923076923077,7.030789460472496,1.9,0.4
Jumeirah Bay Island,2020Q3,2613573.6842105263,1085.5263157894738,19,2310.3684210526317,2.6315789473684212,0.2105263157894736,23.05263157894737,6.9898202320364415,1.9,0.4
Jumeirah Bay Island,2020Q4,1774205.5555555555,1022.1388888888888,36,1746.5277777777778,2.3055555555555554,0.1111111111111111,27.72222222222222,6.9296526606387046,1.9,0.4
Jumeirah Bay Island,2021Q1,2048963.6363636365,1038.2272727272727,22,1904.409090909091,2.363636363636364,0.2272727272727272,29.863636363636363,6.945269992290318,1.9,0.4
Jumeirah Bay Island,2021Q2,2562458.3333333335,1132.7083333333333,24,2236.75,2.8333333333333335,0.1666666666666666,25.041666666666668,7.032366799232076,1.9,0.4
Jumeirah Bay Island,2021Q3,2519492.3076923075,1146.0,13,2159.6153846153848,2.769230769230769,0.0769230769230769,26.615384615384617,7.044032897274685,1.9,0.4
Jumeirah Bay Island,2021Q4,2748920.8333333335,1299.7916666666667,24,2152.0833333333335,3.0,0.125,37.5,7.169959274196941,1.9,0.4
Jumeirah Bay Island,2022Q1,2076637.037037037,1362.851851851852,27,1519.4444444444443,2.3333333333333335,0.2222222222222222,31.11111111111111,7.217334733090485,1.9,0.4
Jumeirah Bay Island,2022Q2,2653112.0,1516.2,25,1702.72,2.36,0.16,36.04,7.3239624836222035,2.9,1.4
Jumeirah Bay Island,2022Q3,3195215.0,1507.95,20,2015.15,2.4,0.1,36.15,7.318506391519539,2.9,1.4
Jumeirah Bay Island,2022Q4,2266900.0,1620.304347826087,23,1389.5652173913045,2.0869565217391304,0.217391304347826,29.956521739130434,7.390369279609702,5.9,4.4
Jumeirah Bay Island,2023Q1,3241630.0,1621.95,20,2009.5,2.6,0.25,29.4,7.391384408059656,5.9,4.4
Jumeirah Bay Island,2023Q2,3193313.0434782607,1795.7826086956522,23,1797.0,2.4347826086956523,0.217391304347826,28.217391304347824,7.493196199607056,5.9,4.4
Jumeirah Bay Island,2023Q3,3632694.736842105,1973.0526315789473,19,1872.315789473684,2.3684210526315788,0.1578947368421052,32.89473684210526,7.587337181581137,6.9,5.4
Jumeirah Bay Island,2023Q4,4094480.0,1949.8666666666663,15,2231.0666666666666,2.7333333333333334,0.4666666666666667,43.2,7.575516273151666,6.9,5.4
Jumeirah Bay Island,2024Q1,3164320.0,1895.08,25,1672.76,2.12,0.12,26.72,7.54701633298428,6.9,5.4
Jumeirah Bay Island,2024Q2,3254185.185185185,1949.4074074074072,27,1640.962962962963,2.4444444444444446,0.2592592592592592,24.11111111111111,7.575280711735537,6.9,5.4
Jumeirah Bay Island,2024Q3,4717552.380952381,2042.2857142857144,21,2274.6190476190477,2.857142857142857,0.1428571428571428,26.285714285714285,7.62182490778395,6.15,4.65
Jumeirah Bay Island,2024Q4,4020019.047619048,1947.5238095238096,21,2070.3809523809523,2.8095238095238093,0.1904761904761904,30.285714285714285,7.574314003356337,6.15,4.65
Jumeirah Bay Island,2025Q1,4733606.666666667,1911.0,30,2461.0,3.1,0.2,28.6,7.555381944240273,6.15,4.65
Jumeirah Bay Island,2025Q2,3830200.0,2010.423076923077,26,1927.6538461538464,2.4615384615384617,0.3461538461538461,30.153846153846153,7.606100464935427,6.15,4.65
Jumeirah Bay Island,2025Q3,3569672.4137931033,1923.1724137931035,29,1819.5172413793105,2.4482758620689653,0.1724137931034483,24.82758620689655,7.561731400328438,5.5,4.0
Jumeirah Bay Island,2025Q4,4649659.375,1869.90625,32,2362.4375,2.65625,0.25,28.71875,7.533643574902057,5.5,4.0
Jumeirah Bay Island,2026Q1,2961150.0,1806.928571428571,28,1652.071428571429,2.392857142857143,0.1428571428571428,27.607142857142858,7.499383760994437,5.5,4.0
Jumeirah Bay Island,2026Q2,2167875.0,1939.25,4,1094.25,1.75,0.5,25.5,7.570056579370981,5.5,4.0
Jumeirah Beach Residence,2020Q1,419918.1818181818,359.3636363636364,22,1191.6818181818182,1.7727272727272727,0.3636363636363636,30.136363636363637,5.884334790498315,3.0,1.5
Jumeirah Beach Residence,2020Q2,307390.4761904762,343.1904761904762,21,895.2857142857143,1.1904761904761905,0.3333333333333333,44.42857142857143,5.838285617201018,1.9,0.4
Jumeirah Beach Residence,2020Q3,402875.7575757576,356.1818181818182,33,1100.5151515151515,1.5757575757575757,0.1818181818181818,36.54545454545455,5.875441325706116,1.9,0.4
Jumeirah Beach Residence,2020Q4,388933.3333333333,369.2,15,1004.1333333333332,1.2666666666666666,0.4666666666666667,34.93333333333333,5.911338502628697,1.9,0.4
Jumeirah Beach Residence,2021Q1,396952.17391304346,366.82608695652175,23,1073.695652173913,1.2608695652173914,0.3043478260869565,39.47826086956522,5.904887858236477,1.9,0.4
Jumeirah Beach Residence,2021Q2,467232.0,375.52,25,1243.68,1.76,0.28,41.56,5.9283117321027134,1.9,0.4
Jumeirah Beach Residence,2021Q3,355455.1724137931,390.7931034482759,29,920.1724137931036,1.1724137931034482,0.3103448275862069,34.89655172413793,5.968178272746474,1.9,0.4
Jumeirah Beach Residence,2021Q4,436200.0,412.22727272727275,22,1027.7727272727273,1.3636363636363635,0.0909090909090909,42.13636363636363,6.021574830089252,1.9,0.4
Jumeirah Beach Residence,2022Q1,529988.8888888889,455.6111111111111,18,1174.0,1.5,0.2222222222222222,31.666666666666668,6.121639619140247,1.9,0.4
Jumeirah Beach Residence,2022Q2,492310.0,536.15,20,929.3,1.15,0.3,39.55,6.2844139726661545,2.9,1.4
Jumeirah Beach Residence,2022Q3,502700.0,515.2222222222222,18,1020.6111111111112,1.2222222222222223,0.2777777777777778,41.44444444444444,6.2445983070552415,2.9,1.4
Jumeirah Beach Residence,2022Q4,624534.375,562.65625,32,1068.40625,1.5625,0.40625,36.03125,6.332668873283249,5.9,4.4
Jumeirah Beach Residence,2023Q1,628032.0,558.28,25,1143.88,1.72,0.12,38.08,6.324860628640444,5.9,4.4
Jumeirah Beach Residence,2023Q2,615271.4285714285,603.5714285714286,21,1036.4761904761904,1.4285714285714286,0.3809523809523809,52.523809523809526,6.402864390735961,5.9,4.4
Jumeirah Beach Residence,2023Q3,747107.1428571428,641.5,28,1176.5357142857142,1.4642857142857142,0.3928571428571428,32.892857142857146,6.463809184055691,6.9,5.4
Jumeirah Beach Residence,2023Q4,595171.4285714285,634.7142857142857,28,941.0,1.3571428571428572,0.1428571428571428,30.607142857142858,6.453174953880595,6.9,5.4
Jumeirah Beach Residence,2024Q1,792943.4782608695,620.1304347826087,23,1322.2608695652175,1.7391304347826086,0.391304347826087,30.08695652173913,6.429929834594272,6.9,5.4
Jumeirah Beach Residence,2024Q2,506069.5652173913,627.1304347826087,23,808.7391304347826,1.0434782608695652,0.1739130434782608,43.04347826086956,6.441154548954003,6.9,5.4
Jumeirah Beach Residence,2024Q3,857256.25,620.375,16,1303.625,1.6875,0.125,36.8125,6.430324133907605,6.15,4.65
Jumeirah Beach Residence,2024Q4,714940.9090909091,646.4545454545455,22,1124.1363636363635,1.5454545454545454,0.2272727272727272,29.772727272727273,6.471502887085148,6.15,4.65
Jumeirah Beach Residence,2025Q1,775377.7777777778,652.4074074074074,27,1195.7037037037037,1.6666666666666667,0.3703703703703703,32.96296296296296,6.480669224771009,6.15,4.65
Jumeirah Beach Residence,2025Q2,551593.75,620.8125,16,882.1875,1.1875,0.3125,50.9375,6.4310291039755745,6.15,4.65
Jumeirah Beach Residence,2025Q3,678092.3076923077,606.3846153846154,13,1103.3846153846157,1.6923076923076923,0.3846153846153846,27.076923076923077,6.407514463598371,5.5,4.0
Jumeirah Beach Residence,2025Q4,723604.1666666666,643.0416666666666,24,1142.0416666666667,1.7916666666666667,0.0416666666666666,40.916666666666664,6.4662095225528855,5.5,4.0
Jumeirah Beach Residence,2026Q1,615440.0,636.4666666666667,15,948.0,1.2666666666666666,0.1333333333333333,33.93333333333333,6.455932046895823,5.5,4.0
Jumeirah Beach Residence,2026Q2,620075.0,650.9166666666666,12,992.5833333333334,1.0,0.25,37.5,6.478381625822297,5.5,4.0
Jumeirah Golf Estates,2020Q1,1404533.3333333333,306.1666666666667,18,4569.777777777777,4.555555555555555,0.2777777777777778,25.61111111111111,5.724129615987071,3.0,1.5
Jumeirah Golf Estates,2020Q2,1261588.4615384615,293.38461538461536,26,4329.653846153846,4.153846153846154,0.1923076923076923,31.615384615384617,5.681484428698828,1.9,0.4
Jumeirah Golf Estates,2020Q3,1228279.1666666667,295.1666666666667,24,4233.25,4.291666666666667,0.375,37.25,5.687540168554778,1.9,0.4
Jumeirah Golf Estates,2020Q4,1240722.2222222222,287.8888888888889,27,4324.962962962963,4.185185185185185,0.1111111111111111,35.851851851851855,5.662574603225891,1.9,0.4
Jumeirah Golf Estates,2021Q1,1262750.0,313.4,20,4085.85,4.15,0.15,25.35,5.74748032992192,1.9,0.4
Jumeirah Golf Estates,2021Q2,1251690.9090909092,309.40909090909093,22,4067.727272727273,4.2272727272727275,0.2727272727272727,32.77272727272727,5.734664320089635,1.9,0.4
Jumeirah Golf Estates,2021Q3,1230590.9090909092,337.1818181818182,22,3689.090909090909,3.9545454545454546,0.3181818181818182,23.136363636363637,5.82062230469122,1.9,0.4
Jumeirah Golf Estates,2021Q4,1580126.0869565215,355.95652173913044,23,4355.304347826087,4.130434782608695,0.3478260869565217,28.0,5.874808593447298,1.9,0.4
Jumeirah Golf Estates,2022Q1,1631448.0,388.2,25,4134.6,4.2,0.32,38.92,5.9615206707349095,1.9,0.4
Jumeirah Golf Estates,2022Q2,1693676.1904761903,412.42857142857144,21,4065.285714285714,3.857142857142857,0.3333333333333333,24.238095238095237,6.0220630306076215,2.9,1.4
Jumeirah Golf Estates,2022Q3,1647534.7826086956,430.17391304347825,23,3778.782608695652,3.869565217391304,0.391304347826087,45.73913043478261,6.064189575858504,2.9,1.4
Jumeirah Golf Estates,2022Q4,2034990.476190476,456.7619047619048,21,4463.476190476191,4.380952380952381,0.1428571428571428,26.238095238095237,6.124162258983927,5.9,4.4
Jumeirah Golf Estates,2023Q1,2024373.9130434785,478.0,23,4217.521739130435,4.217391304347826,0.217391304347826,34.04347826086956,6.169610732491456,5.9,4.4
Jumeirah Golf Estates,2023Q2,2453708.695652174,503.2173913043478,23,4996.173913043478,4.391304347826087,0.217391304347826,31.043478260869566,6.221022266204634,5.9,4.4
Jumeirah Golf Estates,2023Q3,2016914.2857142857,512.8214285714286,28,3917.928571428571,3.928571428571429,0.1428571428571428,36.75,6.239927692119173,6.9,5.4
Jumeirah Golf Estates,2023Q4,2284458.8235294116,544.6764705882352,34,4176.294117647059,4.0588235294117645,0.3235294117647059,24.0,6.300191986445844,6.9,5.4
Jumeirah Golf Estates,2024Q1,1801704.761904762,499.7619047619048,21,3583.4761904761904,3.9047619047619047,0.1428571428571428,41.76190476190476,6.21413179453131,6.9,5.4
Jumeirah Golf Estates,2024Q2,2078355.5555555555,516.0,27,4054.555555555556,3.962962962962963,0.2222222222222222,35.851851851851855,6.246106765481563,6.9,5.4
Jumeirah Golf Estates,2024Q3,2153554.1666666665,519.1666666666666,24,4241.375,4.291666666666667,0.1666666666666666,34.25,6.252224961993498,6.15,4.65
Jumeirah Golf Estates,2024Q4,2436522.222222222,553.4444444444445,18,4471.333333333333,4.166666666666667,0.5,24.11111111111111,6.316161375737064,6.15,4.65
Jumeirah Golf Estates,2025Q1,1936169.5652173911,524.3913043478261,23,3666.913043478261,3.739130434782609,0.3478260869565217,38.608695652173914,6.262238169654093,6.15,4.65
Jumeirah Golf Estates,2025Q2,1972622.2222222225,517.8888888888889,18,3866.1111111111113,4.055555555555555,0.2222222222222222,25.666666666666668,6.249760719036521,6.15,4.65
Jumeirah Golf Estates,2025Q3,2191505.882352941,520.1176470588235,17,4282.764705882353,4.352941176470588,0.3529411764705882,35.1764705882353,6.2540550303299725,5.5,4.0
Jumeirah Golf Estates,2025Q4,2298888.4615384615,544.8846153846154,26,4269.923076923077,4.076923076923077,0.3076923076923077,37.80769230769231,6.300574057357869,5.5,4.0
Jumeirah Golf Estates,2026Q1,2144628.5714285714,502.0,21,4195.285714285715,4.095238095238095,0.1428571428571428,32.523809523809526,6.218600119691729,5.5,4.0
Jumeirah Golf Estates,2026Q2,2080222.2222222225,525.0,9,3913.222222222222,4.111111111111111,0.3333333333333333,29.333333333333332,6.263398262591624,5.5,4.0
Jumeirah Islands,2020Q1,1761290.9090909092,387.45454545454544,11,4497.0,4.636363636363637,0.4545454545454545,22.90909090909091,5.959598539860192,3.0,1.5
Jumeirah Islands,2020Q2,1416480.0,363.08,25,3922.72,3.84,0.44,20.28,5.8946231956584265,1.9,0.4
Jumeirah Islands,2020Q3,1453261.9047619049,368.5238095238095,21,3950.3333333333335,4.095238095238095,0.238095238095238,35.76190476190476,5.909505321547036,1.9,0.4
Jumeirah Islands,2020Q4,1554420.8333333333,355.5833333333333,24,4398.875,4.333333333333333,0.2083333333333333,26.666666666666668,5.8737596334,1.9,0.4
Jumeirah Islands,2021Q1,1521053.5714285714,366.25,28,4158.25,4.035714285714286,0.1071428571428571,22.571428571428573,5.903316160331277,1.9,0.4
Jumeirah Islands,2021Q2,1556494.7368421052,390.42105263157896,19,4011.4210526315783,4.2105263157894735,0.3684210526315789,29.842105263157897,5.967225778883096,1.9,0.4
Jumeirah Islands,2021Q3,1522300.0,379.8095238095238,21,3998.428571428571,3.8095238095238098,0.2857142857142857,33.38095238095238,5.939669873918251,1.9,0.4
Jumeirah Islands,2021Q4,1806350.0,427.59090909090907,22,4221.181818181818,4.2272727272727275,0.1818181818181818,33.45454545454545,6.058166918613636,1.9,0.4
Jumeirah Islands,2022Q1,2096576.0,456.52,25,4577.44,4.44,0.36,21.6,6.1236325106853995,1.9,0.4
Jumeirah Islands,2022Q2,2243458.8235294116,524.7647058823529,17,4208.882352941177,4.117647058823529,0.2352941176470588,22.529411764705884,6.262949982857568,2.9,1.4
Jumeirah Islands,2022Q3,2350037.5,536.25,32,4367.4375,4.3125,0.3125,22.75,6.284600470242227,2.9,1.4
Jumeirah Islands,2022Q4,2530450.0,542.0357142857143,28,4690.964285714285,4.357142857142857,0.2857142857142857,28.392857142857142,6.295331892784842,5.9,4.4
Jumeirah Islands,2023Q1,2428396.6666666665,604.8666666666667,30,3952.366666666667,4.066666666666666,0.2666666666666666,35.5,6.405008048067419,5.9,4.4
Jumeirah Islands,2023Q2,2775512.5,603.9583333333334,24,4510.75,4.208333333333333,0.25,28.875,6.40350521100781,5.9,4.4
Jumeirah Islands,2023Q3,2982466.6666666665,637.8333333333334,24,4639.416666666667,4.375,0.0833333333333333,28.041666666666668,6.458077016197647,6.9,5.4
Jumeirah Islands,2023Q4,2880536.8421052634,634.0,19,4550.736842105263,4.526315789473684,0.1578947368421052,38.526315789473685,6.452048954437226,6.9,5.4
Jumeirah Islands,2024Q1,2864174.074074074,666.3703703703703,27,4298.148148148148,4.2592592592592595,0.2592592592592592,31.555555555555557,6.501845627634823,6.9,5.4
Jumeirah Islands,2024Q2,2821786.363636364,672.7727272727273,22,4288.909090909091,4.2272727272727275,0.1363636363636363,27.363636363636363,6.511407571678872,6.9,5.4
Jumeirah Islands,2024Q3,2601513.636363636,607.8181818181819,22,4258.045454545455,4.090909090909091,0.1818181818181818,34.36363636363637,6.409875794181674,6.15,4.65
Jumeirah Islands,2024Q4,2591733.3333333335,668.2222222222222,27,3899.925925925926,4.074074074074074,0.2592592592592592,28.814814814814813,6.5046207862122545,6.15,4.65
Jumeirah Islands,2025Q1,2444385.185185185,626.8148148148148,27,3917.185185185185,4.037037037037037,0.1851851851851851,33.111111111111114,6.440651145835629,6.15,4.65
Jumeirah Islands,2025Q2,2581480.0,627.45,20,4185.4,4.05,0.15,26.25,6.441663986556317,6.15,4.65
Jumeirah Islands,2025Q3,2565958.8235294116,600.3529411764706,17,4284.588235294118,4.117647058823529,0.2352941176470588,33.1764705882353,6.397517717567701,5.5,4.0
Jumeirah Islands,2025Q4,2304426.086956522,638.7826086956521,23,3572.8260869565215,3.9565217391304346,0.391304347826087,37.30434782608695,6.459564191010408,5.5,4.0
Jumeirah Islands,2026Q1,2324660.714285714,635.3928571428571,28,3705.857142857142,4.035714285714286,0.25,33.25,6.454243480259572,5.5,4.0
Jumeirah Islands,2026Q2,1926650.0,648.25,4,2972.25,3.5,0.25,21.5,6.474276424418774,5.5,4.0
Jumeirah Lake Towers,2020Q1,212210.0,183.5,20,1181.6,1.65,0.25,30.9,5.212214667494625,3.0,1.5
Jumeirah Lake Towers,2020Q2,223125.0,188.1875,16,1193.0,1.625,0.4375,32.5,5.237438806241952,1.9,0.4
Jumeirah Lake Towers,2020Q3,169413.63636363635,177.5,22,938.0909090909092,1.1363636363636365,0.4090909090909091,35.36363636363637,5.178970608915471,1.9,0.4
Jumeirah Lake Towers,2020Q4,176223.07692307694,175.15384615384616,26,1003.3846153846154,1.5,0.3076923076923077,27.307692307692307,5.165664708602203,1.9,0.4
Jumeirah Lake Towers,2021Q1,157831.25,180.0,16,876.9375,1.1875,0.1875,36.6875,5.19295685089021,1.9,0.4
Jumeirah Lake Towers,2021Q2,253542.1052631579,201.52631578947367,19,1270.7368421052631,1.631578947368421,0.2105263157894736,29.73684210526316,5.305919972310854,1.9,0.4
Jumeirah Lake Towers,2021Q3,251384.0,200.6,25,1283.36,1.84,0.24,37.16,5.301312875527835,1.9,0.4
Jumeirah Lake Towers,2021Q4,231572.7272727273,225.0909090909091,22,1055.5454545454545,1.3636363636363635,0.1818181818181818,36.54545454545455,5.416504361006116,1.9,0.4
Jumeirah Lake Towers,2022Q1,214312.0,226.52,25,964.24,1.36,0.2,25.04,5.422833241245605,1.9,0.4
Jumeirah Lake Towers,2022Q2,252247.61904761905,266.6190476190476,21,947.2380952380952,1.2857142857142858,0.238095238095238,30.761904761904763,5.585820851625471,2.9,1.4
Jumeirah Lake Towers,2022Q3,372013.04347826086,264.1304347826087,23,1432.695652173913,1.9130434782608696,0.3043478260869565,34.95652173913044,5.5764430522796,2.9,1.4
Jumeirah Lake Towers,2022Q4,271116.0,275.64,25,1012.64,1.4,0.08,32.4,5.619095666489007,5.9,4.4
Jumeirah Lake Towers,2023Q1,333339.1304347826,299.2173913043478,23,1136.0,1.565217391304348,0.1304347826086956,31.26086956521739,5.701170370428276,5.9,4.4
Jumeirah Lake Towers,2023Q2,295950.0,314.9642857142857,28,957.75,1.2857142857142858,0.2142857142857142,29.464285714285715,5.752459253712977,5.9,4.4
Jumeirah Lake Towers,2023Q3,250304.0,320.48,25,783.32,0.96,0.08,40.2,5.769819871917508,6.9,5.4
Jumeirah Lake Towers,2023Q4,394931.5789473684,345.36842105263156,19,1153.3684210526317,1.631578947368421,0.3157894736842105,29.157894736842103,5.844611734354606,6.9,5.4
Jumeirah Lake Towers,2024Q1,383485.71428571426,320.14285714285717,14,1209.071428571429,1.8571428571428572,0.0714285714285714,34.0,5.768767324745614,6.9,5.4
Jumeirah Lake Towers,2024Q2,321006.25,322.09375,32,1007.3125,1.40625,0.34375,32.0625,5.774842652237067,6.9,5.4
Jumeirah Lake Towers,2024Q3,403073.6842105263,333.63157894736844,19,1197.7368421052631,1.8421052631578947,0.2631578947368421,45.78947368421053,5.810037327117726,6.15,4.65
Jumeirah Lake Towers,2024Q4,316718.1818181818,337.45454545454544,22,944.5,1.2272727272727273,0.3181818181818182,29.681818181818183,5.821430821107721,6.15,4.65
Jumeirah Lake Towers,2025Q1,361319.2307692307,339.5769230769231,26,1076.2307692307693,1.5384615384615383,0.2692307692307692,31.692307692307693,5.827700498880101,6.15,4.65
Jumeirah Lake Towers,2025Q2,312615.625,320.90625,32,982.625,1.375,0.25,36.34375,5.771149024398569,6.15,4.65
Jumeirah Lake Towers,2025Q3,376996.1538461539,325.5769230769231,26,1158.8076923076924,1.4615384615384617,0.3461538461538461,22.23076923076923,5.785598756545753,5.5,4.0
Jumeirah Lake Towers,2025Q4,411540.0,317.3,20,1355.0,1.85,0.1,31.75,5.75984769858915,5.5,4.0
Jumeirah Lake Towers,2026Q1,288853.8461538461,326.1923076923077,26,879.2307692307693,1.1153846153846154,0.3846153846153846,22.76923076923077,5.787487108340218,5.5,4.0
Jumeirah Lake Towers,2026Q2,301260.0,334.1,10,890.8,1.1,0.2,33.8,5.8114403493627105,5.5,4.0
Jumeirah Park,2020Q1,1349778.9473684211,324.10526315789474,19,4090.5263157894738,4.105263157894737,0.2105263157894736,27.26315789473684,5.781068349318005,3.0,1.5
Jumeirah Park,2020Q2,1440357.142857143,314.85714285714283,28,4509.035714285715,4.214285714285714,0.1428571428571428,28.821428571428573,5.752119021217491,1.9,0.4
Jumeirah Park,2020Q3,1187921.4285714286,304.9642857142857,28,3860.642857142858,4.178571428571429,0.25,30.821428571428573,5.7201946737324025,1.9,0.4
Jumeirah Park,2020Q4,1203604.761904762,308.2857142857143,21,3976.619047619048,4.0476190476190474,0.1428571428571428,33.42857142857143,5.7310269967627665,1.9,0.4
Jumeirah Park,2021Q1,1322948.0,313.2,25,4245.24,4.24,0.16,35.56,5.746841964116648,1.9,0.4
Jumeirah Park,2021Q2,1425952.0,340.64,25,4154.04,4.16,0.32,35.2,5.830826201145169,1.9,0.4
Jumeirah Park,2021Q3,1477800.0,348.1,20,4250.3,4.3,0.15,42.35,5.8524897948173935,1.9,0.4
Jumeirah Park,2021Q4,1476269.5652173914,371.7826086956522,23,3985.347826086957,4.260869565217392,0.1304347826086956,26.869565217391305,5.918309298226806,1.9,0.4
Jumeirah Park,2022Q1,1691355.5555555555,421.8888888888889,18,3983.555555555556,3.9444444444444446,0.3888888888888889,27.833333333333332,6.044741982895583,1.9,0.4
Jumeirah Park,2022Q2,1420122.7272727273,413.6818181818182,22,3411.5454545454545,3.727272727272727,0.2272727272727272,31.636363636363637,6.02509712321904,2.9,1.4
Jumeirah Park,2022Q3,2028494.7368421052,446.1578947368421,19,4500.736842105263,4.421052631578948,0.2631578947368421,28.526315789473685,6.100672913441965,2.9,1.4
Jumeirah Park,2022Q4,2124141.935483871,475.2258064516129,31,4468.741935483871,4.387096774193548,0.1612903225806451,28.129032258064516,6.163790073079809,5.9,4.4
Jumeirah Park,2023Q1,2167947.619047619,489.95238095238096,21,4394.0,4.285714285714286,0.2857142857142857,28.714285714285715,6.194308204652387,5.9,4.4
Jumeirah Park,2023Q2,2284110.5263157897,537.578947368421,19,4272.315789473684,4.2631578947368425,0.2631578947368421,32.36842105263158,6.287075628041149,5.9,4.4
Jumeirah Park,2023Q3,2743221.052631579,542.2631578947369,19,5046.421052631579,4.526315789473684,0.1052631578947368,20.57894736842105,6.2957514147786275,6.9,5.4
Jumeirah Park,2023Q4,2406900.0,554.2692307692307,26,4398.807692307692,4.423076923076923,0.1923076923076923,36.11538461538461,6.317650544816879,6.9,5.4
Jumeirah Park,2024Q1,2423410.5263157897,566.3684210526316,19,4247.894736842105,4.157894736842105,0.3684210526315789,34.0,6.339244787033952,6.9,5.4
Jumeirah Park,2024Q2,2646580.769230769,567.5769230769231,26,4659.153846153846,4.346153846153846,0.1538461538461538,26.26923076923077,6.3413762874419675,6.9,5.4
Jumeirah Park,2024Q3,2533730.0,582.1666666666666,30,4398.933333333333,4.366666666666666,0.3,26.733333333333334,6.366756775578777,6.15,4.65
